,Time,Tweet,Favorites,Retweets
175,2019-06-10 11:32:04,RT @EcoPantryUK:  Exciting news! \n\nWe are opening a #Refill store!\n\nSee photo for information \n\n#zerowaste #ecofriendly #reuse #passonpl,0,14
176,2019-06-10 11:30:18,#Upcycled #Humanscale #Freedom #Chair . We have only 1x available ready for immediate dispatch or collection.\n\nOrde https://t.co/TBs58edWlj,1,0
177,2019-06-10 11:28:02,RT @BooksByJJHughes: Our oceans are becoming a cesspool \nOur oceans are the foundation of our life on Earth\nWe cannot allow this to continu,0,9
178,2019-06-10 11:18:17,RT @PlasticFreeAsh: Interesting show to watch tonight... #PlasticFree. Make a change today! #refuse #reduce #reuse #recycle https://t.co/ZB,0,2
179,2019-06-10 11:14:06,#reducereuserecycle #reduce #reuse https://t.co/Io0Wmyk7c8,0,0
180,2019-06-10 11:12:04,"RT @deetheherbalist: Fantastic! Make sure you support our #Edinburgh zero waste shops, including @RefilleryThe in Newington, @LarderEco on",0,3
181,2019-06-10 11:11:04,@heARTISTatWORK @JenaiaMorane @ChrisQuinn64 @StephenCGreen22 @bbray27 @Mrs_Gilchrist @DrJacieMaslyk @MsJachymiak https://t.co/Jvmxk0PcbO,3,0
182,2019-06-10 11:03:41,13133015301F 300 ##reuse,0,0
183,2019-06-10 11:03:23,How Tech is Tackling Waste and Pollution in the Retail Industry\n\n#retail #fashionrevolution #fashion #waste https://t.co/fK7JVQF6eL,1,0
184,2019-06-10 11:01:23,Too much stuff? \nIt happens all too easily huh??!\nDon't be overwhelmed. \nFreegle to the rescue! https://t.co/2S3iVDf67z,0,1
185,2019-06-10 11:01:06,"RT @makerfaire: Have you ever seen a 30-foot centipede? How about a mechanical one made of repurposed materials, wheel chair components, an",0,36
186,2019-06-10 11:00:51,3R! \n\n#eco #sustainable #recycling #waste #zerowaste #food #foodwaste #green #home #parents #earth #clean https://t.co/3w8NfWsWRa,0,0
187,2019-06-10 11:00:50,"RT @GWANDSFF: REUSE - REWORK - RENEW\n\nDo not behave headlessly when dealing with your clothes, because they contain important raw materials",0,4
188,2019-06-10 10:59:55,"RT @firstmile: In honour of #CircularEconomy Week, here is a little explanation of what the circular economy actually is: https://t.co/EvMT",0,2
189,2019-06-10 10:58:25,"RT @deetheherbalist: Fantastic! Make sure you support our #Edinburgh zero waste shops, including @RefilleryThe in Newington, @LarderEco on",0,3
190,2019-06-10 10:56:37,"RT @GWANDSFF: REUSE - REWORK - RENEW\n\nDo not behave headlessly when dealing with your clothes, because they contain important raw materials",0,4
191,2019-06-10 10:55:25,"Fantastic! Make sure you support our #Edinburgh zero waste shops, including @RefilleryThe in Newington, @LarderEco https://t.co/76D924Pbdc",4,3
192,2019-06-10 10:54:53,RT @alani__o: Clean-up of apese community oniru over the weekend.\nMassive shout-out to Miss bolanle of @realwecyclers for reducing  volume,0,4
193,2019-06-10 10:52:26,#Reuse is cool https://t.co/rvFDQ32q8q,0,0
194,2019-06-10 10:43:35,"@sophiehowe @a_mwnci We reuse silver foil in our house for kids lunch, latest 2ft square of foil has been used 30 t https://t.co/y9mRNnN209",1,0
195,2019-06-10 10:36:26,RT @If5Million: STOP USING NEW PLASTIC BOTTLES! REUSE YOUR EXISTING ONES!\n@oceansaverpods are water-soluble cleaning pods that transform in,0,2
196,2019-06-10 10:33:37,"This is tonight, will you be watching? We will  #reuse #zerowaste #Surrey #localtoashtead https://t.co/gfzAoiv4IW",3,1
197,2019-06-10 10:26:03,"Waste not, want not https://t.co/rkGnyuqkyC #waste #recycle #reduce #reuse #rubbish https://t.co/SQ8DBo6XwZ",0,0
198,2019-06-10 10:22:04,Brit abroad.. loves a queue! Staying hydrated with the help of my @CAPSTICKSLLP bottle #reuse #Sustainability https://t.co/ERAM41HEog,0,0
199,2019-06-10 10:15:23,"Hi Darlings! Milih pakaian kadang suka bikin galau ya. Eh tapi buat yang suka celana jeans, udah banyak lho label j https://t.co/omOLKnPtNX",0,0
